City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1250,Albany,US,46.99,Clouds,42.6,-73.97,
1253,Zhezkazgan,KZ,17.6,Clear,47.8,67.71,Kvartiry Posutochno.
1256,Caucaia,BR,78.8,Clouds,-3.74,-38.65,M.O.S. Logística - Filial Fortaleza
1257,Semirom,IR,33.28,Clear,31.42,51.57,سوئیت سام آرام Motel
1258,Bullhead City,US,62.6,Clear,35.15,-114.57,Golden Nugget Laughlin Hotel & Casino
1260,Kapaa,US,73.4,Mist,22.08,-159.32,Sheraton Kauai Resort at Coconut Beach
1262,Bredasdorp,ZA,69.01,Clouds,-34.53,20.04,Bredasdorp Country Manor
1263,Hobart,AU,66.99,Clouds,-42.88,147.33,St Ives Apartments
1264,Hermanus,ZA,69.01,Clear,-34.42,19.23,Misty Waves Boutique Hotel
1265,Kaitangata,NZ,57.99,Clouds,-46.28,169.85,Kaitangata Motor Camp
1266,Hede,CN,43.7,Clouds,33.77,120.25,Vienna 3 Best Hotel Sheyang Jiefang Rd
1267,Camacupa,AO,62.47,Clouds,-12.02,17.48,
1268,Port Hedland,AU,93.2,Clouds,-20.32,118.57,The Esplanade Hotel
