City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
720,Port Elizabeth,ZA,2020-03-03 05:24:44,-33.92,25.57,68.0,100,90,3.36,Fog,0.0,0.0
721,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
722,Boa Vista,BR,2020-03-03 05:27:08,2.82,-60.67,82.4,58,5,8.05,Clear,0.0,0.0
723,Labuhan,ID,2020-03-03 05:27:08,-6.88,112.21,88.7,65,87,7.92,Clouds,0.0,0.0
724,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
725,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
726,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
727,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
728,Tuktoyaktuk,CA,2020-03-03 05:25:17,69.45,-133.04,-43.6,64,20,3.36,Mist,0.0,0.0
729,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
730,Svetlaya,RU,2020-03-03 05:27:09,46.54,138.33,24.01,82,90,7.99,Clouds,0.0,0.0
731,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
732,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
733,La Ronge,CA,2020-03-03 05:26:53,55.1,-105.28,19.4,79,75,13.87,Clouds,0.0,0.0
734,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
735,Terrace Bay,CA,2020-03-03 05:27:10,48.78,-87.1,19.22,92,100,5.01,Clouds,0.0,0.0
736,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
737,Thompson,CA,2020-03-03 05:25:28,55.74,-97.86,12.2,78,75,2.24,Snow,0.0,0.0
738,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
739,Axim,GH,2020-03-03 05:27:11,4.87,-2.24,77.43,94,94,2.91,Clouds,0.0,0.0
740,Kodiak,US,2020-03-03 05:24:56,57.79,-152.41,21.2,48,1,19.46,Clear,0.0,0.0
741,Mar Del Plata,AR,2020-03-03 05:25:48,-38.0,-57.56,72.0,88,19,5.82,Clouds,0.0,0.0
742,Yulara,AU,2020-03-03 05:24:25,-25.24,130.99,73.4,64,90,16.11,Clouds,0.0,0.0
743,Ordynskoye,RU,2020-03-03 05:27:12,54.37,81.9,28.69,91,100,7.14,Snow,0.0,0.12
744,Lompoc,US,2020-03-03 05:24:53,34.64,-120.46,50.0,56,1,10.89,Clear,0.0,0.0
745,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
746,Arraial Do Cabo,BR,2020-03-03 05:25:27,-22.97,-42.03,72.59,90,99,16.4,Rain,0.31,0.0
747,Chokurdakh,RU,2020-03-03 05:24:22,70.63,147.92,0.88,83,93,13.76,Clouds,0.0,0.0
748,Port Blair,IN,2020-03-03 05:24:28,11.67,92.75,80.8,71,0,9.64,Clear,0.0,0.0
749,Kulhudhuffushi,MV,2020-03-03 05:27:14,6.62,73.07,83.89,61,100,1.54,Clouds,0.0,0.0
750,Geraldton,AU,2020-03-03 05:24:51,-28.77,114.6,96.8,25,0,17.22,Clear,0.0,0.0
751,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
752,Carnarvon,AU,2020-03-03 05:24:58,-24.87,113.63,91.4,59,0,16.11,Clear,0.0,0.0
753,Jalu,LY,2020-03-03 05:20:06,29.03,21.55,60.53,31,0,13.33,Clear,0.0,0.0
754,Vanimo,PG,2020-03-03 05:27:15,-2.67,141.3,85.75,74,60,13.62,Clouds,0.0,0.0
755,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
756,Shingu,JP,2020-03-03 05:27:15,33.73,135.98,57.2,58,40,13.87,Clouds,0.0,0.0
757,Bilma,NE,2020-03-03 05:25:34,18.69,12.92,69.26,15,12,5.44,Clouds,0.0,0.0
758,Itoman,JP,2020-03-03 05:27:16,26.12,127.67,71.6,64,40,1.12,Clouds,0.0,0.0
759,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
760,Shizuishan,CN,2020-03-03 05:27:16,39.23,106.77,37.22,18,0,6.44,Clear,0.0,0.0
761,Codrington,AU,2020-03-03 05:27:16,-38.27,141.97,58.42,77,28,17.65,Clouds,0.0,0.0
762,Kavieng,PG,2020-03-03 05:23:03,-2.57,150.8,86.36,68,98,5.99,Clouds,0.0,0.0
763,Bagdarin,RU,2020-03-03 05:27:17,54.43,113.6,14.74,64,0,2.15,Clear,0.0,0.0
764,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
765,La Ronge,CA,2020-03-03 05:26:53,55.1,-105.28,19.4,79,75,13.87,Clouds,0.0,0.0
766,Luderitz,NA,2020-03-03 05:24:45,-26.65,15.16,64.4,88,1,4.7,Clear,0.0,0.0
767,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
768,Kapaa,US,2020-03-03 05:24:42,22.08,-159.32,73.4,94,90,17.22,Mist,0.0,0.0
769,Kavaratti,IN,2020-03-03 05:27:18,10.57,72.64,86.0,70,20,4.7,Clouds,0.0,0.0
770,Hasaki,JP,2020-03-03 05:27:18,35.73,140.83,66.0,51,20,3.36,Clouds,0.0,0.0
771,Cidreira,BR,2020-03-03 05:24:59,-30.18,-50.21,72.25,79,16,18.72,Clouds,0.0,0.0
772,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
773,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
774,Pevek,RU,2020-03-03 05:25:30,69.7,170.31,-6.56,92,88,13.27,Clouds,0.0,0.0
775,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
776,Dikson,RU,2020-03-03 05:24:26,73.51,80.55,7.02,95,100,5.3,Snow,0.0,0.13
777,Yining,CN,2020-03-03 05:27:20,29.04,114.56,47.75,90,100,2.82,Rain,0.5,0.0
778,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
779,Mackay,AU,2020-03-03 05:27:20,-21.15,149.2,86.0,70,40,12.75,Clouds,0.0,0.0
780,Sorong,ID,2020-03-03 05:27:20,-0.88,131.25,82.27,93,100,3.51,Rain,4.38,0.0
781,Goderich,CA,2020-03-03 05:27:20,43.75,-81.72,37.0,81,100,1.01,Clouds,0.0,0.0
782,Juterbog,DE,2020-03-03 05:27:21,51.98,13.08,41.0,86,100,6.93,Clouds,0.0,0.0
783,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
784,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
785,Amapa,BR,2020-03-03 05:27:21,1.0,-52.0,71.42,99,99,2.55,Clouds,0.0,0.0
786,Necochea,AR,2020-03-03 05:27:22,-38.55,-58.74,72.0,83,73,8.01,Clouds,0.0,0.0
787,Puerto Penasco,MX,2020-03-03 05:27:22,31.32,-113.53,52.0,94,100,6.13,Rain,0.0,0.0
788,Yulara,AU,2020-03-03 05:24:25,-25.24,130.99,73.4,64,90,16.11,Clouds,0.0,0.0
789,Blyth,GB,2020-03-03 05:27:22,55.13,-1.51,35.01,86,53,5.82,Clouds,0.0,0.0
790,Saint-Philippe,RE,2020-03-03 05:24:42,-21.36,55.77,86.0,74,75,3.36,Clouds,0.0,0.0
791,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
792,Hithadhoo,MV,2020-03-03 05:23:49,-0.6,73.08,84.81,63,64,5.66,Clouds,0.0,0.0
793,Bredasdorp,ZA,2020-03-03 05:24:32,-34.53,20.04,69.01,88,28,4.7,Clouds,0.0,0.0
794,Bredasdorp,ZA,2020-03-03 05:24:32,-34.53,20.04,69.01,88,28,4.7,Clouds,0.0,0.0
795,Carnarvon,AU,2020-03-03 05:24:58,-24.87,113.63,91.4,59,0,16.11,Clear,0.0,0.0
796,Jurado,CO,2020-03-03 05:27:24,7.11,-77.76,79.9,82,88,8.7,Clouds,0.0,0.0
797,Vilhena,BR,2020-03-03 05:24:36,-12.74,-60.15,69.04,98,95,2.3,Clouds,0.0,0.0
798,Nassau,US,2020-03-03 05:27:24,40.75,-73.58,55.99,70,90,11.41,Rain,0.0,0.0
799,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
800,Ponta Do Sol,PT,2020-03-03 05:26:35,32.67,-17.1,59.0,82,20,3.4,Clouds,0.0,0.0
801,Anadyr,RU,2020-03-03 05:27:25,64.75,177.48,-0.4,70,0,11.18,Clear,0.0,0.0
802,Bambous Virieux,MU,2020-03-03 05:24:34,-20.34,57.76,84.0,100,75,3.36,Rain,0.0,0.0
803,Nalut,LY,2020-03-03 05:27:25,30.33,10.85,58.48,45,84,11.12,Clouds,0.0,0.0
804,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
805,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
806,Bathsheba,BB,2020-03-03 05:26:39,13.22,-59.52,77.0,78,40,10.29,Clouds,0.0,0.0
807,Shelburne,CA,2020-03-03 05:23:57,44.08,-80.2,35.6,92,1,4.65,Clear,0.0,0.0
808,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
809,Henties Bay,NA,2020-03-03 05:27:27,-22.12,14.28,69.28,80,9,4.76,Clear,0.0,0.0
810,Chokurdakh,RU,2020-03-03 05:24:22,70.63,147.92,0.88,83,93,13.76,Clouds,0.0,0.0
811,Chokurdakh,RU,2020-03-03 05:24:22,70.63,147.92,0.88,83,93,13.76,Clouds,0.0,0.0
812,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
813,Puerto Ayora,EC,2020-03-03 05:25:01,-0.74,-90.35,80.01,100,5,1.99,Clear,0.0,0.0
814,Kodinsk,RU,2020-03-03 05:27:28,58.69,99.18,19.69,82,100,9.8,Clouds,0.0,0.0
815,Iqaluit,CA,2020-03-03 05:26:33,63.75,-68.51,-0.4,70,90,13.87,Snow,0.0,0.0
816,Carutapera,BR,2020-03-03 05:27:28,-1.2,-46.02,81.91,79,100,9.37,Rain,0.44,0.0
817,Urusha,RU,2020-03-03 05:27:29,54.05,122.9,15.8,72,24,1.23,Clouds,0.0,0.0
818,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
819,Altamira,BR,2020-03-03 05:27:29,-3.2,-52.21,73.0,97,100,2.98,Rain,0.19,0.0
820,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
821,Viedma,AR,2020-03-03 05:24:48,-40.81,-63.0,83.41,23,0,17.92,Clear,0.0,0.0
822,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
823,Longyearbyen,SJ,2020-03-03 05:24:30,78.22,15.64,-4.0,76,75,3.36,Snow,0.0,0.0
824,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
825,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
826,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
827,Los Llanos De Aridane,ES,2020-03-03 05:27:31,28.66,-17.92,62.6,77,0,8.05,Clear,0.0,0.0
828,Manokwari,ID,2020-03-03 05:25:06,-0.87,134.08,76.69,87,88,3.38,Rain,3.13,0.0
829,Tres Arroyos,AR,2020-03-03 05:27:31,-38.37,-60.28,75.31,40,0,12.19,Clear,0.0,0.0
830,Mount Gambier,AU,2020-03-03 05:27:31,-37.83,140.77,68.0,60,40,17.22,Clouds,0.0,0.0
831,Gladstone,AU,2020-03-03 05:27:31,-23.85,151.25,87.8,52,11,16.11,Clouds,0.0,0.0
832,Castro,BR,2020-03-03 05:26:10,-24.79,-50.01,54.93,98,24,5.77,Clouds,0.0,0.0
833,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
834,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
835,Airai,TL,2020-03-03 05:24:36,-8.93,125.41,78.08,74,87,3.24,Rain,2.44,0.0
836,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
837,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
838,Darhan,MN,2020-03-03 05:27:33,49.49,105.92,10.58,83,0,9.17,Clear,0.0,0.0
839,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
840,Tuktoyaktuk,CA,2020-03-03 05:25:17,69.45,-133.04,-43.6,64,20,3.36,Mist,0.0,0.0
841,Mahebourg,MU,2020-03-03 05:24:25,-20.41,57.7,84.0,100,75,3.36,Rain,0.0,0.0
842,Rio Gallegos,AR,2020-03-03 05:25:34,-51.62,-69.22,53.6,62,75,12.75,Clouds,0.0,0.0
843,Kajaani,FI,2020-03-03 05:27:34,64.23,27.73,5.0,92,100,3.36,Clouds,0.0,0.0
844,Pevek,RU,2020-03-03 05:25:30,69.7,170.31,-6.56,92,88,13.27,Clouds,0.0,0.0
845,Constitucion,CL,2020-03-03 05:26:17,-35.33,-72.42,54.09,94,84,1.25,Clouds,0.0,0.0
846,Ribeira Grande,PT,2020-03-03 05:24:43,38.52,-28.7,61.11,94,76,19.8,Rain,0.19,0.0
847,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
848,Torbay,CA,2020-03-03 05:26:01,47.67,-52.73,15.01,85,40,9.17,Clouds,0.0,0.0
849,Lasa,IT,2020-03-03 05:27:35,46.62,10.7,35.01,80,90,6.93,Mist,0.0,0.0
850,Port Elizabeth,ZA,2020-03-03 05:24:44,-33.92,25.57,68.0,100,90,3.36,Fog,0.0,0.0
851,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
852,Coquimbo,CL,2020-03-03 05:27:36,-29.95,-71.34,60.8,87,90,2.24,Clouds,0.0,0.0
853,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
854,Iracoubo,GF,2020-03-03 05:27:36,5.48,-53.2,78.46,82,15,16.15,Rain,0.12,0.0
855,Tafresh,IR,2020-03-03 05:27:36,34.69,50.01,35.6,69,75,18.34,Clouds,0.0,0.0
856,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
857,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
858,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
859,Ilam,NP,2020-03-03 05:27:37,26.92,87.92,57.06,66,0,5.19,Rain,1.5,0.0
860,Ribeira Grande,PT,2020-03-03 05:24:43,38.52,-28.7,61.11,94,76,19.8,Rain,0.19,0.0
861,Chuy,UY,2020-03-03 05:27:38,-33.7,-53.46,66.2,85,0,8.52,Clear,0.0,0.0
862,Vila Velha,BR,2020-03-03 05:26:27,-20.33,-40.29,73.4,94,75,3.36,Clouds,0.0,0.0
863,Kyren,RU,2020-03-03 05:27:38,51.68,102.14,8.1,79,52,10.74,Clouds,0.0,0.0
864,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
865,Nanortalik,GL,2020-03-03 05:27:38,60.14,-45.24,15.17,64,0,32.73,Clear,0.0,0.0
866,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
867,Metu,ET,2020-03-03 05:27:39,8.3,35.58,73.76,33,67,3.49,Clouds,0.0,0.0
868,Tornesch,DE,2020-03-03 05:27:39,53.7,9.72,41.0,93,75,6.93,Rain,0.0,0.0
869,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
870,Chapais,CA,2020-03-03 05:27:39,49.78,-74.85,24.8,85,90,6.93,Snow,0.0,0.0
871,Atuona,PF,2020-03-03 05:24:31,-9.8,-139.03,82.27,77,35,18.14,Clouds,0.0,0.0
872,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
873,Ilulissat,GL,2020-03-03 05:25:33,69.22,-51.1,-18.4,45,0,6.93,Clear,0.0,0.0
874,Thompson,CA,2020-03-03 05:25:28,55.74,-97.86,12.2,78,75,2.24,Snow,0.0,0.0
875,Goleta,TN,2020-03-03 05:27:40,36.82,10.3,55.4,71,20,10.29,Clouds,0.0,0.0
876,Pevek,RU,2020-03-03 05:25:30,69.7,170.31,-6.56,92,88,13.27,Clouds,0.0,0.0
877,Uarini,BR,2020-03-03 05:27:41,-2.99,-65.11,73.94,97,97,1.3,Clouds,0.0,0.0
878,Strzelce Opolskie,PL,2020-03-03 05:27:41,50.51,18.3,46.0,75,97,9.17,Rain,0.69,0.0
879,Kropotkin,RU,2020-03-03 05:27:41,45.44,40.58,43.68,72,63,5.86,Clouds,0.0,0.0
880,Isangel,VU,2020-03-03 05:27:42,-19.55,169.27,86.0,74,75,8.66,Clouds,0.0,0.0
881,Bengkulu,ID,2020-03-03 05:25:54,-3.8,102.27,92.16,51,89,5.08,Clouds,0.0,0.0
882,Klaksvik,FO,2020-03-03 05:27:42,62.23,-6.59,35.6,80,83,8.05,Clouds,0.0,0.0
883,Tanout,NE,2020-03-03 05:27:42,14.97,8.89,72.86,16,71,11.63,Clouds,0.0,0.0
884,Arraial Do Cabo,BR,2020-03-03 05:25:27,-22.97,-42.03,72.59,90,99,16.4,Rain,0.31,0.0
885,Zeya,RU,2020-03-03 05:27:43,53.75,127.27,14.76,81,85,4.27,Clouds,0.0,0.0
886,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
887,Srednekolymsk,RU,2020-03-03 05:27:43,67.45,153.68,5.83,80,0,5.93,Clear,0.0,0.0
888,Torbay,CA,2020-03-03 05:26:01,47.67,-52.73,15.01,85,40,9.17,Clouds,0.0,0.0
889,Tuktoyaktuk,CA,2020-03-03 05:25:17,69.45,-133.04,-43.6,64,20,3.36,Mist,0.0,0.0
890,Fort Nelson,CA,2020-03-03 05:27:43,58.81,-122.7,32.0,83,90,2.24,Clouds,0.0,0.0
891,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
892,Port Alfred,ZA,2020-03-03 05:24:10,-33.59,26.89,66.99,97,1,4.29,Clear,0.0,0.0
893,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
894,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
895,Tiksi,RU,2020-03-03 05:27:44,71.69,128.87,7.81,79,100,40.78,Clouds,0.0,0.0
896,Tasiilaq,GL,2020-03-03 05:24:47,65.61,-37.64,26.6,79,100,21.92,Snow,0.0,0.0
897,Suez,EG,2020-03-03 05:27:45,29.97,32.53,56.73,61,0,9.33,Clear,0.0,0.0
898,Bonavista,CA,2020-03-03 05:27:45,48.65,-53.11,18.03,77,0,11.68,Clear,0.0,0.0
899,Chokurdakh,RU,2020-03-03 05:24:22,70.63,147.92,0.88,83,93,13.76,Clouds,0.0,0.0
900,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
901,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
902,Asansol,IN,2020-03-03 05:27:46,23.68,86.98,86.77,31,62,2.04,Clouds,0.0,0.0
903,Caravelas,BR,2020-03-03 05:27:46,-17.71,-39.25,80.55,78,0,11.9,Rain,0.25,0.0
904,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
905,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
906,Ondjiva,AO,2020-03-03 05:27:47,-17.07,15.73,65.84,69,0,3.06,Clear,0.0,0.0
907,Aransas Pass,US,2020-03-03 05:27:47,27.91,-97.15,70.0,94,90,8.05,Mist,0.0,0.0
908,Vila Velha,BR,2020-03-03 05:26:27,-20.33,-40.29,73.4,94,75,3.36,Clouds,0.0,0.0
909,Tuktoyaktuk,CA,2020-03-03 05:25:17,69.45,-133.04,-43.6,64,20,3.36,Mist,0.0,0.0
910,Arraial Do Cabo,BR,2020-03-03 05:25:27,-22.97,-42.03,72.59,90,99,16.4,Rain,0.31,0.0
911,Usinsk,RU,2020-03-03 05:26:22,65.99,57.53,32.38,84,100,22.19,Snow,0.0,0.38
912,Hilton Head Island,US,2020-03-03 05:27:48,32.22,-80.75,62.6,82,90,11.41,Clouds,0.0,0.0
913,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
914,Athabasca,CA,2020-03-03 05:27:49,54.72,-113.29,23.86,85,35,8.28,Clouds,0.0,0.0
915,Bystryy Istok,RU,2020-03-03 05:25:25,52.37,84.39,31.98,96,100,3.36,Snow,0.0,0.13
916,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
917,Taltal,CL,2020-03-03 05:27:50,-25.4,-70.48,59.36,87,34,0.87,Clouds,0.0,0.0
918,Asau,RO,2020-03-03 05:25:15,46.43,26.4,41.0,93,99,6.93,Clouds,0.0,0.0
919,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
920,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
921,Ginosa,IT,2020-03-03 05:27:51,40.58,16.76,60.8,87,90,9.17,Clouds,0.0,0.0
922,Dubrovnik,HR,2020-03-03 05:27:51,42.65,18.09,59.0,93,90,20.8,Rain,0.0,0.0
923,Caravelas,BR,2020-03-03 05:27:46,-17.71,-39.25,80.55,78,0,11.9,Rain,0.25,0.0
924,Liuli,TZ,2020-03-03 05:27:52,-11.08,34.63,73.99,84,100,2.77,Rain,3.63,0.0
925,Clyde River,CA,2020-03-03 05:26:00,70.47,-68.59,-13.0,75,90,11.41,Clouds,0.0,0.0
926,Pangkalanbuun,ID,2020-03-03 05:27:52,-2.68,111.62,90.59,62,100,5.21,Rain,0.5,0.0
927,Newcastle,AU,2020-03-03 05:23:50,-32.93,151.78,75.0,78,90,10.29,Clouds,0.0,0.0
928,Hasaki,JP,2020-03-03 05:27:18,35.73,140.83,66.0,51,20,3.36,Clouds,0.0,0.0
929,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
930,Mount Isa,AU,2020-03-03 05:26:05,-20.73,139.5,82.4,78,75,2.24,Rain,0.0,0.0
931,Torbay,CA,2020-03-03 05:26:01,47.67,-52.73,15.01,85,40,9.17,Clouds,0.0,0.0
932,Folldal,NO,2020-03-03 05:27:53,62.13,10.0,18.68,96,82,5.32,Snow,0.0,0.63
933,Tuatapere,NZ,2020-03-03 05:27:54,-46.13,167.68,60.01,69,35,21.99,Rain,0.25,0.0
934,Lebu,CL,2020-03-03 05:24:56,-37.62,-73.65,51.55,93,0,2.71,Clear,0.0,0.0
935,Kaitangata,NZ,2020-03-03 05:24:32,-46.28,169.85,57.99,85,88,17.29,Clouds,0.0,0.0
936,Bayan,CN,2020-03-03 05:27:54,46.08,127.4,33.01,47,87,6.62,Clouds,0.0,0.0
937,Pevek,RU,2020-03-03 05:25:30,69.7,170.31,-6.56,92,88,13.27,Clouds,0.0,0.0
938,Lavrentiya,RU,2020-03-03 05:27:55,65.58,-171.0,-9.15,80,77,5.66,Clouds,0.0,0.0
939,Flinders,AU,2020-03-03 05:25:08,-34.58,150.86,70.0,88,75,10.29,Rain,0.0,0.0
940,Qaanaaq,GL,2020-03-03 05:25:00,77.48,-69.36,-21.69,57,64,5.53,Clouds,0.0,0.0
941,Ribeira Grande,PT,2020-03-03 05:24:43,38.52,-28.7,61.11,94,76,19.8,Rain,0.19,0.0
942,Mahebourg,MU,2020-03-03 05:24:25,-20.41,57.7,84.0,100,75,3.36,Rain,0.19,0.0
943,Vao,NC,2020-03-03 05:27:55,-22.67,167.48,78.98,81,100,8.5,Rain,1.19,0.0
944,Mahebourg,MU,2020-03-03 05:24:25,-20.41,57.7,84.0,100,75,3.36,Rain,1.19,0.0
945,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
946,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
947,Klaksvik,FO,2020-03-03 05:27:42,62.23,-6.59,35.6,80,83,8.05,Clouds,0.0,0.0
948,Ribeira Grande,PT,2020-03-03 05:24:43,38.52,-28.7,61.11,94,76,19.8,Rain,0.19,0.0
949,Ancud,CL,2020-03-03 05:25:24,-41.87,-73.82,50.0,87,8,3.36,Clear,0.0,0.0
950,Mount Gambier,AU,2020-03-03 05:27:31,-37.83,140.77,68.0,60,40,17.22,Clouds,0.0,0.0
951,Hofn,IS,2020-03-03 05:24:56,64.25,-15.21,34.99,95,100,39.39,Snow,0.0,1.06
952,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
953,Palmer,US,2020-03-03 05:26:32,42.16,-72.33,51.8,70,90,8.05,Clouds,0.0,0.0
954,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
955,Athabasca,CA,2020-03-03 05:27:49,54.72,-113.29,23.86,85,35,8.28,Clouds,0.0,0.0
956,Monrovia,LR,2020-03-03 05:27:58,6.3,-10.8,77.0,94,20,3.18,Clouds,0.0,0.0
957,Sao Filipe,CV,2020-03-03 05:27:58,14.9,-24.5,73.02,65,1,13.42,Clear,0.0,0.0
958,Esperance,AU,2020-03-03 05:26:58,-33.87,121.9,69.8,52,90,11.41,Clouds,0.0,0.0
959,Olafsvik,IS,2020-03-03 05:27:59,64.89,-23.71,30.45,55,42,15.64,Snow,0.0,0.44
